LearnerID,InitialEnglishLevel,DailyStudyTime,StudyFrequency,VocabularyMastery,GrammarMastery,ListeningComprehension,OralExpression,ReadingAbility,WritingAbility,Memorization,Understanding,Application,Analysis,Evaluation,Creation,LearningPathCategory
L0461,Beginner,1.0,4,27.28080998887277,45.68792321394292,43.471450081857746,29.997067183926234,37.21415276243285,45.38727899914912,1,2,1,2,1,1,Beginner_Path
L0462,Intermediate,0.8,6,62.11396567470659,42.14000293483507,69.3356246019188,57.820720317502015,63.530392484150006,42.618388556645414,3,2,3,2,2,2,Elementary_Path
L0463,Intermediate,2.1,1,70.62657290787527,44.11588764327154,82.62979652537399,57.645798593084905,60.97417343064313,64.96388425643009,3,2,3,3,2,3,Elementary_Path
L0464,Intermediate,1.4,4,56.24366334234465,80.60502959355684,59.92283230850286,52.72933881760226,57.40313136558931,73.57590876649665,2,4,2,3,3,3,Elementary_Path
L0465,Advanced,1.3,2,100.0,100.0,77.8482002929658,77.76340253869286,81.67929532267203,84.39719250972018,5,5,3,4,5,4,UpperIntermediate_Path
L0466,Elementary,0.5,3,62.92745289518207,44.68481486671896,63.25923583030653,45.143134519077364,39.15032012519523,34.891185034103984,3,2,2,1,2,2,Beginner_Path
L0467,Elementary,1.9,5,66.63732832143474,47.573731064173494,71.8331457592753,64.25330309075196,38.64402734474476,43.61203599054464,3,2,3,2,2,2,Elementary_Path
L0468,Upper-Intermediate,0.6,5,78.05243126531353,63.691535970528115,83.92768363051124,59.38324969536369,79.05240025549145,47.73238475042774,3,3,3,3,3,3,Intermediate_Path
L0469,Beginner,1.5,2,45.873916998060125,39.3235271420034,34.12251324646332,54.923130191048756,34.803255217963645,34.62113298978158,2,1,2,1,2,1,Beginner_Path
L0470,Advanced,1.7,6,100.0,77.82818099277529,93.76107636764799,85.40278828923468,64.21707149859469,93.20967139312995,5,3,4,3,4,4,UpperIntermediate_Path
L0471,Beginner,2.5,1,44.473939370689756,14.676462357016153,33.81476515788368,38.35371417088639,44.44858220598322,34.64242355626486,2,0,1,1,1,1,Beginner_Path
L0472,Advanced,0.6,3,84.98765892209788,71.78444213488949,100.0,77.13289188615272,89.61738717535845,82.15860445311033,4,3,4,4,3,4,UpperIntermediate_Path
L0473,Beginner,0.5,7,35.514571634721385,35.21092747850587,31.487095973015656,30.28730583322519,53.46673001401146,40.27568116112033,1,1,1,2,1,1,Beginner_Path
L0474,Upper-Intermediate,1.6,4,77.38554953773739,58.68932764497412,76.998712131718,67.97090349961981,78.7312239709101,76.04024846949552,3,2,3,3,3,3,Intermediate_Path
L0475,Elementary,2.8,2,37.09438578053781,44.32722535086465,44.956621737060935,37.54305029122088,35.21326403689703,28.400944374948175,1,2,2,1,2,1,Beginner_Path
L0476,Advanced,2.4,3,88.56741084635807,74.25338960567137,96.26824685134962,85.91082042629128,67.70323359270019,85.88822962278789,4,3,4,3,4,4,UpperIntermediate_Path
L0477,Beginner,1.6,3,50.96547118230254,27.176460774980065,41.33658322862242,33.92984108193229,32.80527615662063,59.359851242292436,2,1,1,2,1,2,Beginner_Path
L0478,Intermediate,1.2,6,38.08746148834719,63.531653064131916,66.76762103250263,76.50781142435733,53.74892579306347,41.64983754351976,1,3,3,2,2,2,Elementary_Path
L0479,Advanced,2.1,4,100.0,87.47480547640104,95.22350554966366,76.34025814319538,99.43159201000167,84.14581167166934,5,4,4,4,4,4,Advanced_Path
L0480,Elementary,0.8,3,61.2237421870316,44.90335578686653,45.1334097227589,49.02690516748587,49.91129067710427,64.41746122051703,3,2,2,2,2,2,Elementary_Path
L0481,Intermediate,1.8,6,55.40235384169524,63.78963973070651,71.26877063529022,60.47846281901825,71.33688498098509,66.04175156543675,2,3,3,3,2,3,Elementary_Path
L0482,Intermediate,1.9,1,65.43390827871809,59.806085933473476,64.51234348156885,47.29679451348163,46.75166944297365,49.866033192239385,3,2,2,2,3,2,Elementary_Path
L0483,Elementary,2.2,6,50.03147726906327,59.465632912513676,45.114709921340996,54.86827495452839,59.65264384380448,47.06135379622604,2,2,2,2,2,2,Elementary_Path
L0484,Intermediate,3.4,1,72.29990368438683,50.401407376848596,87.40926556205793,54.01672987118372,67.2098915343092,54.97888320015176,3,2,3,3,3,3,Elementary_Path
L0485,Intermediate,1.8,1,69.82683142769942,50.70365021472492,69.76430166717125,33.07610348416932,39.81765888568803,47.519281956783324,3,2,2,2,3,2,Elementary_Path
L0486,Upper-Intermediate,1.1,7,60.99929276816991,56.98890733608655,78.46739446600695,79.59849612104566,88.22617841260772,69.25747892506918,3,2,3,3,2,3,Intermediate_Path
L0487,Beginner,1.5,7,45.87262413464177,30.7101928262758,59.15204526701824,26.83059115897636,40.93458491766353,32.20033867193471,2,1,2,1,1,1,Beginner_Path
L0488,Elementary,0.5,3,47.94372146356752,54.64769894302446,73.41815609386607,37.52225053860901,53.92044503868506,46.1274893807675,2,2,2,2,2,2,Elementary_Path
L0489,Advanced,1.0,6,90.828325705181,97.99987372262134,93.54650577686115,94.87902082892398,81.35103887571577,77.51616819308967,4,4,4,3,4,4,UpperIntermediate_Path
L0490,Upper-Intermediate,1.2,7,67.71828099030185,79.60305168086668,83.47397486434762,69.5283851758155,87.75247012921972,57.23381799755339,3,3,3,3,3,3,Intermediate_Path
L0491,Elementary,1.1,1,67.48137069120835,27.058081334505637,45.11997181997059,57.177721505515,38.141476707611304,44.58719226607629,3,1,2,2,2,2,Beginner_Path
L0492,Intermediate,1.6,7,70.40061819902576,65.83145212660735,63.528072492319886,70.10166095365318,68.32092018373946,72.1511821817878,3,3,3,3,3,3,Intermediate_Path
L0493,Elementary,0.9,4,42.60228836027033,26.614813767279294,53.009374462401304,41.55071539677702,58.20607475908671,45.822029262627964,2,1,2,2,1,2,Beginner_Path
L0494,Beginner,2.3,3,26.653893930897674,43.98117324122347,46.84827033621654,45.93262495955031,30.258325718277778,31.684062210684548,1,2,2,1,1,1,Beginner_Path
L0495,Elementary,1.5,6,46.14327369022152,41.32215473428945,58.3276047863701,40.44539198607118,69.83373599422575,52.54085805038498,2,2,2,3,2,2,Elementary_Path
L0496,Elementary,1.5,6,54.34502646091306,52.02533313933856,60.5982844882806,70.33115917132176,52.31528480217519,43.41680387404622,2,2,3,2,2,2,Elementary_Path
L0497,Intermediate,1.3,5,62.40205843946223,41.67551652105434,67.3764265629996,51.070429954687846,66.53892610271023,73.6803292495911,3,2,2,3,2,3,Elementary_Path
L0498,Beginner,1.6,6,52.53132824768244,46.71167632706147,32.89257373370835,48.26087440960004,24.728792046642443,34.96087490704922,2,2,2,1,2,1,Beginner_Path
L0499,Advanced,2.1,3,97.89919722180852,70.35025253895111,85.61532894258914,96.43790025881576,100.0,92.00497063158163,4,3,4,4,4,4,Advanced_Path
L0500,Advanced,0.9,4,99.69569025752907,78.31545089146823,89.53592380536327,91.16087822108933,77.7544305977491,77.45395617606727,4,3,4,3,4,4,UpperIntermediate_Path
L0501,Intermediate,1.0,6,63.268554006104374,45.01905372230965,62.17759408076771,51.294568385833166,70.2488643276593,60.030892533366625,3,2,2,3,2,3,Elementary_Path
L0502,Elementary,1.3,5,36.1070126978901,27.45715147177501,65.50774290472114,46.48602508058591,40.05228282068305,47.75093476943754,1,1,2,2,1,2,Beginner_Path
L0503,Elementary,0.6,3,48.04301468853099,45.94527567588468,43.37061013147087,26.46411887055448,43.81011197152317,44.43493875340792,2,2,1,2,2,1,Beginner_Path
L0504,Upper-Intermediate,0.9,1,85.60089739908665,88.06089117836962,76.425849518293,75.2442003838225,82.88754043885447,64.9824223883028,4,4,3,3,4,3,Intermediate_Path
L0505,Intermediate,1.2,2,59.48477071475354,81.66905222320008,74.5300949821405,61.49615331028385,70.27552713675158,48.61969834347626,2,4,3,2,3,3,Intermediate_Path
L0506,Beginner,2.1,2,45.030903686237465,35.971557870862476,42.00122525503388,39.33499419061371,27.28715750885898,37.823526639796526,2,1,2,1,2,1,Beginner_Path
L0507,Upper-Intermediate,1.7,1,71.81251684753867,81.16681275067522,84.60415649842824,43.266938287074424,85.90472169056994,76.28939109696474,3,4,3,4,3,3,Intermediate_Path
L0508,Upper-Intermediate,1.6,7,64.70188151458154,72.32094637928537,78.60457957072096,60.34363554910189,85.44980495133194,68.72837203705869,3,3,3,3,3,3,Intermediate_Path
L0509,Upper-Intermediate,2.1,6,73.76655935953889,74.98883194768213,82.56783257324723,65.51909017151337,65.62046591155108,72.87267929120793,3,3,3,3,3,3,Intermediate_Path
L0510,Intermediate,1.4,2,63.09047443032654,51.57851348872761,62.71527456190459,60.916589331890464,75.9864759359111,54.6208532186723,3,2,3,3,2,3,Elementary_Path
L0511,Intermediate,1.8,7,53.44312280538556,56.950769254226024,71.67065472728353,60.89338905642985,45.43142371751962,55.98526024905388,2,2,3,2,2,2,Elementary_Path
L0512,Elementary,1.4,2,47.64288755143332,50.374787046064284,39.54943592593565,46.29776208028821,43.75227417222385,42.99555017322775,2,2,2,2,2,2,Beginner_Path
L0513,Upper-Intermediate,1.7,1,65.60536758014017,64.21540271123669,76.36687991611456,79.35245536603956,79.79002624091989,70.17972579368308,3,3,3,3,3,3,Intermediate_Path
L0514,Upper-Intermediate,1.1,6,86.19244917564096,69.22505700107013,82.96572676694308,62.737576246971,66.46433715297394,96.98040456817427,4,3,3,4,3,3,Intermediate_Path
L0515,Beginner,0.5,6,37.05544242411966,34.41569881002512,50.33695248006193,44.10235005693996,42.63819085679341,38.11634298807425,1,1,2,2,1,2,Beginner_Path
L0516,Beginner,1.4,7,54.52755545126183,43.26403317330525,59.929526227538275,42.74742104839891,42.41076078803295,41.45296958431043,2,2,2,2,2,2,Beginner_Path
L0517,Elementary,2.5,1,65.28747850540908,34.339678283723195,51.089753331344234,51.775547328379105,48.12925730077279,49.38023605328097,3,1,2,2,2,2,Elementary_Path
L0518,Upper-Intermediate,2.1,7,74.18954035278256,69.48457791392349,94.79481761860873,71.17959568914344,83.3240053859056,67.3718317670294,3,3,4,3,3,3,Intermediate_Path
L0519,Advanced,2.2,6,79.9155126745265,100.0,88.4097617334033,100.0,87.7163920734236,97.93989213291668,3,5,4,4,4,4,Advanced_Path
L0520,Beginner,2.4,6,19.141021222666627,46.640601525859374,58.286464115446435,42.93195688489879,42.31541068813806,32.08836229573659,0,2,2,1,1,2,Beginner_Path
L0521,Intermediate,1.6,3,45.279629269732084,68.49179048888705,73.17467126698372,48.31664136746441,71.46471877487903,65.55054548942552,2,3,3,3,2,3,Elementary_Path
L0522,Elementary,1.6,7,36.2616517510134,45.24431840178034,45.86541420367777,50.483054757359845,57.9068621002584,41.65793001933551,1,2,2,2,2,2,Beginner_Path
L0523,Advanced,1.1,3,100.0,88.20997563686024,98.07039237251821,95.52483377074219,97.86017290814209,75.40027480855959,5,4,4,4,4,4,Advanced_Path
L0524,Upper-Intermediate,1.3,1,76.15824587226946,80.02236166702926,79.48764164467808,67.11891401075691,63.508203977832196,73.65396208236193,3,4,3,3,3,3,Intermediate_Path
L0525,Upper-Intermediate,1.9,4,78.89604524091988,85.60255529530932,86.25584593675,83.892722469311,80.24792575501321,58.95331643897893,3,4,4,3,4,3,Intermediate_Path
L0526,Elementary,2.3,2,27.79578991064874,25.483970871171135,52.767284115666904,51.82033705716011,41.21501209030495,50.35640225016609,1,1,2,2,1,2,Beginner_Path
L0527,Elementary,1.4,3,38.020335707827385,31.845586929501543,51.927537743382686,24.575216623346527,37.18585020221974,33.058413439086834,1,1,1,1,1,1,Beginner_Path
L0528,Elementary,1.2,2,58.87079776446287,58.09444101402648,68.69094582762851,50.99671977337926,49.28293653715031,41.80991969527147,2,2,2,2,2,2,Elementary_Path
L0529,Beginner,1.5,5,42.867741123825866,32.23110644231196,44.01279105544327,33.93970845587285,30.9570481334841,20.682703034752585,2,1,1,1,1,1,Beginner_Path
L0530,Upper-Intermediate,1.9,1,73.52794721314403,63.282792107419226,88.26422324191766,78.37179814541736,82.90617718839977,98.24167009402728,3,3,4,4,3,4,UpperIntermediate_Path
L0531,Upper-Intermediate,0.5,4,80.64842358600123,57.45839013004396,77.746485149558,82.44214840251814,83.14535459695324,53.46040440383686,4,2,4,3,3,3,Intermediate_Path
L0532,Advanced,0.5,5,100.0,79.44983298455891,100.0,89.95162047141818,70.97373763568558,85.09813740396405,5,3,4,3,4,4,UpperIntermediate_Path
L0533,Advanced,1.1,5,87.7895753646295,70.97630716576175,88.21665370664506,100.0,81.7169746042311,96.43304274330013,4,3,4,4,3,4,UpperIntermediate_Path
L0534,Intermediate,0.6,6,60.69369802658069,75.91094272732477,58.85856468752815,56.212931154365045,45.40213328082001,65.36385908587025,3,3,2,2,3,2,Elementary_Path
L0535,Intermediate,1.1,5,61.92596918731305,54.775639480194265,80.24517181115903,64.24817823053876,55.37370723407109,63.51342122173137,3,2,3,2,2,3,Elementary_Path
L0536,Upper-Intermediate,1.4,1,98.92109635273992,69.42049458237283,75.55053609104748,81.04942573637348,79.55175669868824,66.82771611778524,4,3,3,3,4,3,Intermediate_Path
L0537,Upper-Intermediate,1.2,3,54.006437355809744,75.88076675167832,96.01074306164392,72.02654031107268,72.57711901821612,83.51088946337002,2,3,4,3,3,4,Intermediate_Path
L0538,Beginner,2.5,1,46.83223014788808,44.6234516926657,53.91840579594813,45.787743079777826,34.10240759332865,44.133910908021825,2,2,2,1,2,2,Beginner_Path
L0539,Elementary,1.7,3,48.85197751240936,54.45888156554639,53.453502934391665,42.053270128378315,63.00176526813139,47.122996176604765,2,2,2,2,2,2,Elementary_Path
L0540,Beginner,1.7,5,45.667717261841794,45.73621943907572,26.867065279828417,33.774315809787815,16.951428274037113,37.40580757726592,2,2,1,1,2,1,Beginner_Path
L0541,Advanced,1.9,5,83.42627446005275,78.69154449209144,94.80681695728164,74.87511309663688,100.0,81.96077352384627,4,3,4,4,4,4,UpperIntermediate_Path
L0542,Intermediate,0.7,4,59.5103496914155,52.02133195043139,66.01630053533425,60.41409116370047,54.557117068445145,45.903479741669614,2,2,3,2,2,2,Elementary_Path
L0543,Beginner,2.2,3,47.114105794654954,42.69031655442276,56.67217733304373,41.25251675854344,39.218909898872106,47.37150975478716,2,2,2,2,2,2,Beginner_Path
L0544,Intermediate,1.4,5,91.1291020104384,49.7261093836038,80.88447176240112,69.7926315857923,54.72636662279891,68.12207993601533,4,2,3,3,3,3,Intermediate_Path
L0545,Intermediate,2.0,6,68.08036189402071,54.94893367972775,58.15012820856252,65.91140004355884,75.42888105539119,46.158908589700786,3,2,3,3,3,3,Elementary_Path
L0546,Elementary,0.7,2,41.51934401969491,48.987637644248146,63.011817639881826,45.15204443352567,37.6902150319474,43.46214834853808,2,2,2,2,2,2,Beginner_Path
L0547,Beginner,0.5,4,35.76240317977297,42.85185082310376,52.65402156013349,26.21820312665723,40.11736369721936,33.56576783541071,1,2,1,1,1,1,Beginner_Path
L0548,Intermediate,2.1,1,55.46585891616146,37.22319037629799,75.73412702410445,62.32850402519974,65.27438651859997,54.6734409625969,2,1,3,2,2,3,Elementary_Path
L0549,Elementary,1.8,4,32.04356827369985,52.147456498889454,59.98689912135544,59.10753172414642,33.88997232114832,45.64294878587582,1,2,2,1,2,2,Beginner_Path
L0550,Intermediate,0.9,2,56.69909808298563,52.66275942148275,45.5750230903823,65.55184973803944,50.80101829553846,64.46861461646179,2,2,2,2,2,2,Elementary_Path
L0551,Elementary,0.9,3,57.328290818217454,52.07457710864381,53.445775674722405,58.84477524857287,48.51821466501771,37.527826915132565,2,2,2,2,2,2,Elementary_Path
L0552,Upper-Intermediate,2.3,1,62.25767880923205,77.76931692354829,68.44292425083084,70.88110468801757,66.13334965315624,61.536530084873405,3,3,3,3,3,3,Intermediate_Path
L0553,Intermediate,0.7,1,70.48482651050593,71.07915061119158,62.973942270819265,53.33381031824354,51.844082287808504,67.36619742142975,3,3,2,2,3,2,Elementary_Path
L0554,Intermediate,2.6,3,64.87774821084338,68.53453647621203,74.80004236133894,50.63098647768201,56.50137336923562,50.37355258118702,3,3,3,2,3,2,Elementary_Path
L0555,Upper-Intermediate,0.9,7,67.65766678028962,83.46571662610296,83.05150835874973,72.44103533386405,81.49581331646174,57.369646464229334,3,4,3,3,3,3,Intermediate_Path
L0556,Elementary,1.9,7,48.584703626621526,59.43670319166238,66.48090866397433,47.214092040311805,46.57282223121855,40.1487005790013,2,2,2,2,2,2,Elementary_Path
L0557,Beginner,1.3,4,55.98321807641033,37.91378984815946,48.41753920713539,40.066776285391164,50.784261944729465,31.699472647559993,2,1,2,2,2,2,Beginner_Path
L0558,Beginner,1.9,5,47.33547813505866,35.321850870368394,32.01674060331097,36.70702542964492,30.022422173406454,50.54962727725765,2,1,1,2,2,1,Beginner_Path
L0559,Intermediate,1.1,7,60.08783654898148,63.728170831783345,39.79152993427265,56.66372270273229,47.48077739526548,64.24826212376738,3,3,2,2,3,2,Elementary_Path
L0560,Intermediate,1.4,4,57.623166830390154,62.32080951433022,66.48808761679591,50.23305947027856,79.26345405721133,66.47520616632242,2,3,2,3,2,3,Elementary_Path
L0561,Intermediate,1.5,7,60.76609070451659,51.9093376326174,62.86073533648835,67.41619013551491,53.42041872334489,63.19973642346786,3,2,3,2,2,3,Elementary_Path
L0562,Beginner,0.8,2,34.88236442057696,39.04823408808268,35.230542606181174,38.765180622437114,26.8908799292784,44.46243671615314,1,1,1,1,1,1,Beginner_Path
L0563,Beginner,2.0,6,18.952504942809853,34.64903533215406,27.99372750348622,36.25556065714718,22.579460582281698,28.11917873419682,0,1,1,1,1,1,Beginner_Path
L0564,Beginner,1.1,5,60.42177910534731,26.46067091539944,37.65256786527291,30.525707467507953,50.75103453808939,33.01397844646516,3,1,1,2,2,1,Beginner_Path
L0565,Elementary,1.3,4,51.553249991994015,57.9046074137635,53.05508515135224,34.68086889608914,46.586954853399405,35.10084686976451,2,2,2,2,2,2,Beginner_Path
L0566,Intermediate,0.8,6,63.981472651225374,55.551992425300895,71.6587782370639,71.07964192549343,57.462902649336016,52.89511969462966,3,2,3,2,2,3,Elementary_Path
L0567,Elementary,0.5,6,49.42092250123091,65.48708257698851,56.8863108156798,53.54638708131807,48.4079828841336,51.84104990934741,2,3,2,2,2,2,Elementary_Path
L0568,Elementary,1.4,7,42.64883199275412,28.745077298001675,71.0806724717273,31.76082157430033,60.12942884669781,46.34583284812247,2,1,2,2,1,2,Beginner_Path
L0569,Upper-Intermediate,3.2,3,73.1407551905123,64.43221227156634,69.64395943954605,80.63142300709657,73.2047016602408,83.11480818960295,3,3,3,3,3,3,Intermediate_Path
L0570,Elementary,2.0,2,34.006052378056886,45.326388366908716,63.81058892057433,57.224811702331095,73.44053778832625,33.585842077727804,1,2,3,2,1,2,Elementary_Path
L0571,Elementary,1.5,2,72.77086498053305,56.37381097628914,55.47298743128728,49.243761223009294,51.337605740542294,50.0023835069824,3,2,2,2,3,2,Elementary_Path
L0572,Intermediate,1.3,2,47.654880015776044,58.99469372602185,71.94669124118585,73.98110895751759,70.61784766958321,42.51697198130682,2,2,3,2,2,3,Elementary_Path
L0573,Elementary,1.5,5,39.68033716152821,48.10472754180751,50.63485136734457,50.16719642122883,58.052398579044066,45.941764691736424,1,2,2,2,2,2,Beginner_Path
L0574,Intermediate,1.9,1,55.597407956135996,43.727362074458526,75.7168037389059,43.831764720508104,59.63552679741962,62.40333422556479,2,2,2,3,2,3,Elementary_Path
L0575,Upper-Intermediate,0.7,5,87.88075724852378,58.43058602770529,82.95224758345243,76.65169001048321,69.13029013979536,67.8549743317578,4,2,3,3,3,3,Intermediate_Path
L0576,Upper-Intermediate,2.3,4,75.14508999262654,73.22504660289904,73.2055501508225,75.44897301712729,78.31963928566553,75.51126604086956,3,3,3,3,3,3,Intermediate_Path
L0577,Beginner,2.0,6,27.638642039695377,21.358940061816416,44.87975971086812,31.96703151221845,45.10098731207273,25.40267665167066,1,1,1,1,1,1,Beginner_Path
